1	1	N-	----NSF-	13442	Βίβλος	βιβλος	βιβλος	βίβλος	Bi/bloj	bibloj	bibloj	bi/bloj			
13	36	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
13	36	N-	----ASF-	13570	παραβολὴν	παραβολην	παραβολην	παραβολή	parabolh\n	parabolhn	parabolhn	parabolh/			
13	36	RA	----GPN-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
13	36	N-	----GPN-	18242	ζιζανίων	ζιζανιων	ζιζανιων	ζιζάνιον	zizani/wn	zizaniwn	zizaniwn	ziza/nion			
13	36	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
13	36	N-	----GSM-	9538	ἀγροῦ	ἀγρου	αγρου	ἀγρός	a)grou~	a)grou	agrou	a)gro/j			.
13	37	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	37	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
13	37	V-	-APPNSM-	4803521	ἀποκριθεὶς	ἀποκριθεις	αποκριθεις	ἀποκρίνομαι	a)pokriqei\j	a)pokriqeij	apokriqeij	a)pokri/nomai			
13	37	V-	3AAI-S--	633473	εἶπεν	εἰπεν	ειπεν	λέγω	ei~)pen	ei)pen	eipen	le/gw			·
13	37	RA	----NSM-	10	Ὁ	ὁ	ο	ὁ	O(	o(	o	o(			
13	37	V-	-PAPNSM-	566721	σπείρων	σπειρων	σπειρων	σπείρω	spei/rwn	speirwn	speirwn	spei/rw			
13	37	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
13	37	A-	----ASN-	17667	καλὸν	καλον	καλον	καλός	kalo\n	kalon	kalon	kalo/j			
13	37	N-	----ASN-	17666	σπέρμα	σπερμα	σπερμα	σπέρμα	spe/rma	sperma	sperma	spe/rma			
13	37	V-	3PAI-S--	631937	ἐστὶν	ἐστιν	εστιν	εἰμί	e)sti\n	e)stin	estin	ei)mi/			
13	37	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	37	N-	----NSM-	9346	υἱὸς	υἱος	υιος	υἱός	ui(o\j	ui(oj	uioj	ui(o/j			
13	37	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
13	37	N-	----GSM-	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος	a)nqrw/pou	a)nqrwpou	anqrwpou	a/)nqrwpoj			·
13	38	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	38	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
13	38	N-	----NSM-	9346	ἀγρός	ἀγρος	αγρος	ἀγρός	a)gro/j	a)groj	agroj	a)gro/j			
13	38	V-	3PAI-S--	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/			
13	38	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	38	N-	----NSM-	9346	κόσμος	κοσμος	κοσμος	κόσμος	ko/smoj	kosmoj	kosmoj	ko/smoj			·
13	38	RA	----NSN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
13	38	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
13	38	A-	----NSN-	17539	καλὸν	καλον	καλον	καλός	kalo\n	kalon	kalon	kalo/j			
13	38	N-	----NSN-	17538	σπέρμα	σπερμα	σπερμα	σπέρμα	spe/rma	sperma	sperma	spe/rma			,
13	38	RD	----NPM-	11	οὗτοί	οὑτοι	ουτοι	οὗτος	ou~(toi/	ou(toi	outoi	ou~(toj			
13	38	V-	3PAI-P--	894081	εἰσιν	εἰσιν	εισιν	εἰμί	ei)sin	ei)sin	eisin	ei)mi/			
13	38	RA	----NPM-	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(			
13	38	N-	----NPM-	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(oi\	ui(oi	uioi	ui(o/j			
13	38	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
13	38	N-	----GSF-	13634	βασιλείας	βασιλειας	βασιλειας	βασιλεία	basilei/aj	basileiaj	basileiaj	basilei/a			·
13	38	RA	----NPN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
13	38	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
13	38	N-	----NPN-	18050	ζιζάνιά	ζιζανια	ζιζανια	ζιζάνιον	ziza/nia/	zizania	zizania	ziza/nion			
13	38	V-	3PAI-P--	894081	εἰσιν	εἰσιν	εισιν	εἰμί	ei)sin	ei)sin	eisin	ei)mi/			
13	38	RA	----NPM-	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(			
13	38	N-	----NPM-	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(oi\	ui(oi	uioi	ui(o/j			
13	38	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
13	38	A-	----GSM-	9539	πονηροῦ	πονηρου	πονηρου	πονηρός	ponhrou~	ponhrou	ponhrou	ponhro/j			,
13	39	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	39	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
13	39	A-	----NSM-	9347	ἐχθρὸς	ἐχθρος	εχθρος	ἐχθρός	e)xqro\j	e)xqroj	exqroj	e)xqro/j			
13	39	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	39	V-	-AAPNSM-	568257	σπείρας	σπειρας	σπειρας	σπείρω	spei/raj	speiraj	speiraj	spei/rw			
13	39	RP	----APN-	13	αὐτά	αὐτα	αυτα	αὐτός	au)ta/	au)ta	auta	au)to/j			
13	39	V-	3PAI-S--	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/			
13	39	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	39	A-	----NSM-	9347	διάβολος	διαβολος	διαβολος	διάβολος	dia/boloj	diaboloj	diaboloj	dia/boloj			·
13	39	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	39	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
13	39	N-	----NSM-	9346	θερισμὸς	θερισμος	θερισμος	θερισμός	qerismo\j	qerismoj	qerismoj	qerismo/j			
13	39	N-	----NSF-	13442	συντέλεια	συντελεια	συντελεια	συντέλεια	sunte/leia	sunteleia	sunteleia	sunte/leia			
13	39	N-	----GSM-	9538	αἰῶνός	αἰωνος	αιωνος	αἰών	ai)w~no/j	ai)wnoj	aiwnoj	ai)w/n			
13	39	V-	3PAI-S--	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/			,
13	39	RA	----NPM-	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(			
13	39	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
13	39	N-	----NPM-	9858	θερισταὶ	θερισται	θερισται	θεριστής	qeristai\	qeristai	qeristai	qeristh/j			
13	39	N-	----NPM-	9858	ἄγγελοί	ἀγγελοι	αγγελοι	ἄγγελος	a/)ggeloi/	a)ggeloi	aggeloi	a/)ggeloj			
13	39	V-	3PAI-P--	894081	εἰσιν	εἰσιν	εισιν	εἰμί	ei)sin	ei)sin	eisin	ei)mi/			.
13	40	C-	--------	4	ὥσπερ	ὡσπερ	ωσπερ	ὥσπερ	w/(sper	w(sper	wsper	w/(sper			
13	40	C-	--------	4	οὖν	οὐν	ουν	οὖν	ou~)n	ou)n	oun	ou~)n			
13	40	V-	3PPI-S--	2671745	συλλέγεται	συλλεγεται	συλλεγεται	συλλέγω	sulle/getai	sullegetai	sullegetai	sulle/gw			
13	40	RA	----NPN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
13	40	N-	----NPN-	18050	ζιζάνια	ζιζανια	ζιζανια	ζιζάνιον	ziza/nia	zizania	zizania	ziza/nion			
13	40	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	40	N-	----DSN-	17794	πυρὶ	πυρι	πυρι	πῦρ	puri\	puri	puri	pu~r			
13	40	V-	3PPI-S--	2671745	καίεται	καιεται	καιεται	καίω	kai/etai	kaietai	kaietai	kai/w			,
13	40	D-	--------	8	οὕτως	οὑτως	ουτως	οὕτω(ς)	ou/(twj	ou(twj	outwj	ou/(twj			
13	40	V-	3FMI-S--	637057	ἔσται	ἐσται	εσται	εἰμί	e/)stai	e)stai	estai	ei)mi/			
13	40	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
13	40	RA	----DSF-	10	τῇ	τη	τη	ὁ	th~|	th	th	o(			
13	40	N-	----DSF-	13698	συντελείᾳ	συντελεια	συντελεια	συντέλεια	suntelei/a|	sunteleia	sunteleia	sunte/leia			
13	40	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
13	40	N-	----GSM-	9538	αἰῶνος	αἰωνος	αιωνος	αἰών	ai)w~noj	ai)wnoj	aiwnoj	ai)w/n			·
13	41	V-	3FAI-S--	632961	ἀποστελεῖ	ἀποστελει	αποστελει	ἀποστέλλω	a)postelei~	a)postelei	apostelei	a)poste/llw			
13	41	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	41	N-	----NSM-	9346	υἱὸς	υἱος	υιος	υἱός	ui(o\j	ui(oj	uioj	ui(o/j			
13	41	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
13	41	N-	----GSM-	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος	a)nqrw/pou	a)nqrwpou	anqrwpou	a/)nqrwpoj			
13	41	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
13	41	N-	----APM-	9986	ἀγγέλους	ἀγγελους	αγγελους	ἄγγελος	a)gge/louj	a)ggelouj	aggelouj	a/)ggeloj			
13	41	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			,
13	41	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	41	V-	3FAI-P--	895105	συλλέξουσιν	συλλεξουσιν	συλλεξουσιν	συλλέγω	sulle/cousin	sullecousin	sullecousin	sulle/gw			
13	41	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k			
13	41	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
13	41	N-	----GSF-	13634	βασιλείας	βασιλειας	βασιλειας	βασιλεία	basilei/aj	basileiaj	basileiaj	basilei/a			
13	41	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
13	41	A-	----APN-	18179	πάντα	παντα	παντα	πᾶς	pa/nta	panta	panta	pa~j			
13	41	RA	----APN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
13	41	N-	----APN-	18178	σκάνδαλα	σκανδαλα	σκανδαλα	σκάνδαλον	ska/ndala	skandala	skandala	ska/ndalon			
13	41	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	41	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
13	41	V-	-PAPAPM-	828865	ποιοῦντας	ποιουντας	ποιουντας	ποιέω	poiou~ntaj	poiountaj	poiountaj	poie/w			
13	41	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
13	41	N-	----ASF-	13570	ἀνομίαν	ἀνομιαν	ανομιαν	ἀνομία	a)nomi/an	a)nomian	anomian	a)nomi/a			,
13	42	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	42	V-	3FAI-P--	895105	βαλοῦσιν	βαλουσιν	βαλουσιν	βάλλω	balou~sin	balousin	balousin	ba/llw			
13	42	RP	----APM-	13	αὐτοὺς	αὐτους	αυτους	ἑαυτοῦ	au)tou\j	au)touj	autouj	e(autou~			
13	42	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
13	42	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
13	42	N-	----ASF-	13570	κάμινον	καμινον	καμινον	κάμινος	ka/minon	kaminon	kaminon	ka/minoj			
13	42	RA	----GSN-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
13	42	N-	----GSN-	17730	πυρός	πυρος	πυρος	πῦρ	puro/j	puroj	puroj	pu~r			·
13	42	D-	--------	8	ἐκεῖ	ἐκει	εκει	ἐκεῖ	e)kei~	e)kei	ekei	e)kei~			
13	42	V-	3FMI-S--	637057	ἔσται	ἐσται	εσται	εἰμί	e/)stai	e)stai	estai	ei)mi/			
13	42	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	42	N-	----NSM-	9346	κλαυθμὸς	κλαυθμος	κλαυθμος	κλαυθμός	klauqmo\j	klauqmoj	klauqmoj	klauqmo/j			
13	42	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	42	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	42	N-	----NSM-	9346	βρυγμὸς	βρυγμος	βρυγμος	βρυγμός	brugmo\j	brugmoj	brugmoj	brugmo/j			
13	42	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
13	42	N-	----GPM-	10050	ὀδόντων	ὀδοντων	οδοντων	ὀδούς	o)do/ntwn	o)dontwn	odontwn	o)dou/j			.
13	43	D-	--------	8	Τότε	τοτε	τοτε	τότε	To/te	tote	tote	to/te			
13	43	RA	----NPM-	10	οἱ	οἱ	οι	ὁ	oi(	oi(	oi	o(			
13	43	A-	----NPM-	9859	δίκαιοι	δικαιοι	δικαιοι	δίκαιος	di/kaioi	dikaioi	dikaioi	di/kaioj			
13	43	V-	3FAI-P--	895105	ἐκλάμψουσιν	ἐκλαμψουσιν	εκλαμψουσιν	ἐκλάμπω	e)kla/myousin	e)klamyousin	eklamyousin	e)kla/mpw			
13	43	C-	--------	4	ὡς	ὡς	ως	ὡς	w(j	w(j	wj	w(j			
13	43	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	43	N-	----NSM-	9346	ἥλιος	ἡλιος	ηλιος	ἥλιος	h/(lioj	h(lioj	hlioj	h/(lioj			
13	43	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
13	43	RA	----DSF-	10	τῇ	τη	τη	ὁ	th~|	th	th	o(			
13	43	N-	----DSF-	13698	βασιλείᾳ	βασιλεια	βασιλεια	βασιλεία	basilei/a|	basileia	basileia	basilei/a			
13	43	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
13	43	N-	----GSM-	9538	πατρὸς	πατρος	πατρος	πατήρ	patro\j	patroj	patroj	path/r			
13	43	RP	----GPM-	13	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j			.
13	43	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
13	43	V-	-PAPNSM-	566721	ἔχων	ἐχων	εχων	ἔχω	e/)xwn	e)xwn	exwn	e/)xw			
13	43	N-	----APN-	18178	ὦτα	ὠτα	ωτα	οὖς	w~)ta	w)ta	wta	ou~)j			
13	43	V-	3PAD-S--	632001	ἀκουέτω	ἀκουετω	ακουετω	ἀκούω	a)koue/tw	a)kouetw	akouetw	a)kou/w			.
13	44	A-	----NSF-	13443	Ὁμοία	ὁμοια	ομοια	ὅμοιος	O(moi/a	o(moia	omoia	o/(moioj			
13	44	V-	3PAI-S--	631937	ἐστὶν	ἐστιν	εστιν	εἰμί	e)sti\n	e)stin	estin	ei)mi/			
13	44	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
13	44	N-	----NSF-	13442	βασιλεία	βασιλεια	βασιλεια	βασιλεία	basilei/a	basileia	basileia	basilei/a			
13	44	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
13	44	N-	----GPM-	10050	οὐρανῶν	οὐρανων	ουρανων	οὐρανός	ou)ranw~n	ou)ranwn	ouranwn	ou)rano/j			
13	44	N-	----DSM-	9602	θησαυρῷ	θησαυρω	θησαυρω	θησαυρός	qhsaurw~|	qhsaurw	qhsaurw	qhsauro/j			
13	44	V-	-XPPDSM-	4935105	κεκρυμμένῳ	κεκρυμμενω	κεκρυμμενω	κρύπτω	kekrumme/nw|	kekrummenw	kekrummenw	kru/ptw			
13	44	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
13	44	RA	----DSM-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
13	44	N-	----DSM-	9602	ἀγρῷ	ἀγρω	αγρω	ἀγρός	a)grw~|	a)grw	agrw	a)gro/j			,
13	44	RR	----ASM-	14	ὃν	ὁν	ον	ὅς	o\(n	o(n	on	o/(j			
13	44	V-	-AAPNSM-	568257	εὑρὼν	εὑρων	ευρων	εὑρίσκω	eu(rw\n	eu(rwn	eurwn	eu(ri/skw			
13	44	N-	----NSM-	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a/)nqrwpoj	a)nqrwpoj	anqrwpoj	a/)nqrwpoj			
13	44	V-	3AAI-S--	633473	ἔκρυψεν	ἐκρυψεν	εκρυψεν	κρύπτω	e/)kruyen	e)kruyen	ekruyen	kru/ptw			,
13	44	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	44	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/			
13	44	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
13	44	N-	----GSF-	13634	χαρᾶς	χαρας	χαρας	χαρά	xara~j	xaraj	xaraj	xara/			
13	44	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
13	44	V-	3PAI-S--	631937	ὑπάγει	ὑπαγει	υπαγει	ὑπάγω	u(pa/gei	u(pagei	upagei	u(pa/gw			
13	44	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	44	V-	3PAI-S--	631937	πωλεῖ	πωλει	πωλει	πωλέω	pwlei~	pwlei	pwlei	pwle/w			
13	44	A-	----APN-	18179	πάντα	παντα	παντα	πᾶς	pa/nta	panta	panta	pa~j			
13	44	RR	----APN-	14	ὅσα	ὁσα	οσα	ὅσος	o/(sa	o(sa	osa	o/(soj			
13	44	V-	3PAI-S--	631937	ἔχει	ἐχει	εχει	ἔχω	e/)xei	e)xei	exei	e/)xw			
13	44	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	44	V-	3PAI-S--	631937	ἀγοράζει	ἀγοραζει	αγοραζει	ἀγοράζω	a)gora/zei	a)gorazei	agorazei	a)gora/zw			
13	44	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
13	44	N-	----ASM-	9474	ἀγρὸν	ἀγρον	αγρον	ἀγρός	a)gro\n	a)gron	agron	a)gro/j			
13	44	RD	----ASM-	11	ἐκεῖνον	ἐκεινον	εκεινον	ἐκεῖνος	e)kei~non	e)keinon	ekeinon	e)kei~noj			.
13	45	D-	--------	8	Πάλιν	παλιν	παλιν	πάλιν	Pa/lin	palin	palin	pa/lin			
13	45	A-	----NSF-	13443	ὁμοία	ὁμοια	ομοια	ὅμοιος	o(moi/a	o(moia	omoia	o/(moioj			
13	45	V-	3PAI-S--	631937	ἐστὶν	ἐστιν	εστιν	εἰμί	e)sti\n	e)stin	estin	ei)mi/			
13	45	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
13	45	N-	----NSF-	13442	βασιλεία	βασιλεια	βασιλεια	βασιλεία	basilei/a	basileia	basileia	basilei/a			
13	45	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
13	45	N-	----GPM-	10050	οὐρανῶν	οὐρανων	ουρανων	οὐρανός	ou)ranw~n	ou)ranwn	ouranwn	ou)rano/j			
13	45	N-	----DSM-	9602	ἀνθρώπῳ	ἀνθρωπω	ανθρωπω	ἄνθρωπος	a)nqrw/pw|	a)nqrwpw	anqrwpw	a/)nqrwpoj			
13	45	N-	----DSM-	9602	ἐμπόρῳ	ἐμπορω	εμπορω	ἔμπορος	e)mpo/rw|	e)mporw	emporw	e/)mporoj			
13	45	V-	-PAPDSM-	566721	ζητοῦντι	ζητουντι	ζητουντι	ζητέω	zhtou~nti	zhtounti	zhtounti	zhte/w			
13	45	A-	----APM-	9987	καλοὺς	καλους	καλους	καλός	kalou\j	kalouj	kalouj	kalo/j			
13	45	N-	----APM-	9986	μαργαρίτας	μαργαριτας	μαργαριτας	μαργαρίτης	margari/taj	margaritaj	margaritaj	margari/thj			·
13	46	V-	-AAPNSM-	568257	εὑρὼν	εὑρων	ευρων	εὑρίσκω	eu(rw\n	eu(rwn	eurwn	eu(ri/skw			
13	46	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
13	46	A-	----ASM-	9475	ἕνα	ἑνα	ενα	εἷς	e/(na	e(na	ena	ei~(j			
13	46	A-	----ASM-	9475	πολύτιμον	πολυτιμον	πολυτιμον	πολύτιμος	polu/timon	polutimon	polutimon	polu/timoj			
13	46	N-	----ASM-	9474	μαργαρίτην	μαργαριτην	μαργαριτην	μαργαρίτης	margari/thn	margarithn	margarithn	margari/thj			
13	46	V-	-AAPNSM-	568257	ἀπελθὼν	ἀπελθων	απελθων	ἀπέρχομαι	a)pelqw\n	a)pelqwn	apelqwn	a)pe/rxomai			
13	46	V-	3XAI-S--	633985	πέπρακεν	πεπρακεν	πεπρακεν	πιπράσκω	pe/praken	pepraken	pepraken	pipra/skw			
13	46	A-	----APN-	18179	πάντα	παντα	παντα	πᾶς	pa/nta	panta	panta	pa~j			
13	46	RR	----APN-	14	ὅσα	ὁσα	οσα	ὅσος	o/(sa	o(sa	osa	o/(soj			
13	46	V-	3IAI-S--	632449	εἶχεν	εἰχεν	ειχεν	ἔχω	ei~)xen	ei)xen	eixen	e/)xw			
13	46	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	46	V-	3AAI-S--	633473	ἠγόρασεν	ἠγορασεν	ηγορασεν	ἀγοράζω	h)go/rasen	h)gorasen	hgorasen	a)gora/zw			
13	46	RP	----ASM-	13	αὐτόν	αὐτον	αυτον	αὐτός	au)to/n	au)ton	auton	au)to/j			.
13	47	D-	--------	8	Πάλιν	παλιν	παλιν	πάλιν	Pa/lin	palin	palin	pa/lin			
13	47	A-	----NSF-	13443	ὁμοία	ὁμοια	ομοια	ὅμοιος	o(moi/a	o(moia	omoia	o/(moioj			
13	47	V-	3PAI-S--	631937	ἐστὶν	ἐστιν	εστιν	εἰμί	e)sti\n	e)stin	estin	ei)mi/			
13	47	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
13	47	N-	----NSF-	13442	βασιλεία	βασιλεια	βασιλεια	βασιλεία	basilei/a	basileia	basileia	basilei/a			
13	47	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
13	47	N-	----GPM-	10050	οὐρανῶν	οὐρανων	ουρανων	οὐρανός	ou)ranw~n	ou)ranwn	ouranwn	ou)rano/j			
13	47	N-	----DSF-	13698	σαγήνῃ	σαγηνη	σαγηνη	σαγήνη	sagh/nh|	saghnh	saghnh	sagh/nh			
13	47	V-	-APPDSF-	7031745	βληθείσῃ	βληθειση	βληθειση	βάλλω	blhqei/sh|	blhqeish	blhqeish	ba/llw			
13	47	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
13	47	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
13	47	N-	----ASF-	13570	θάλασσαν	θαλασσαν	θαλασσαν	θάλασσα	qa/lassan	qalassan	qalassan	qa/lassa			
13	47	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	47	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k			
13	47	A-	----GSN-	17731	παντὸς	παντος	παντος	πᾶς	panto\j	pantoj	pantoj	pa~j			
13	47	N-	----GSN-	17730	γένους	γενους	γενους	γένος	ge/nouj	genouj	genouj	ge/noj			
13	47	V-	-AAPDSF-	568257	συναγαγούσῃ	συναγαγουση	συναγαγουση	συνάγω	sunagagou/sh|	sunagagoush	sunagagoush	suna/gw			·
13	48	RR	----ASF-	14	ἣν	ἡν	ην	ὅς	h\(n	h(n	hn	o/(j			
13	48	C-	--------	4	ὅτε	ὁτε	οτε	ὅτε	o/(te	o(te	ote	o/(te			
13	48	V-	3API-S--	2673281	ἐπληρώθη	ἐπληρωθη	επληρωθη	πληρόω	e)plhrw/qh	e)plhrwqh	eplhrwqh	plhro/w			
13	48	V-	-AAPNPM-	830401	ἀναβιβάσαντες	ἀναβιβασαντες	αναβιβασαντες	ἀναβιβάζω	a)nabiba/santej	a)nabibasantej	anabibasantej	a)nabiba/zw			
13	48	P-	--------	7	ἐπὶ	ἐπι	επι	ἐπί	e)pi\	e)pi	epi	e)pi/			
13	48	RA	----ASM-	10	τὸν	τον	τον	ὁ	to\n	ton	ton	o(			
13	48	N-	----ASM-	9474	αἰγιαλὸν	αἰγιαλον	αιγιαλον	αἰγιαλός	ai)gialo\n	ai)gialon	aigialon	ai)gialo/j			
13	48	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
13	48	V-	-AAPNPM-	830401	καθίσαντες	καθισαντες	καθισαντες	καθίζω	kaqi/santej	kaqisantej	kaqisantej	kaqi/zw			
13	48	V-	3AAI-P--	895617	συνέλεξαν	συνελεξαν	συνελεξαν	συλλέγω	sune/lecan	sunelecan	sunelecan	sulle/gw			
13	48	RA	----APN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
13	48	A-	----APN-	18179	καλὰ	καλα	καλα	καλός	kala\	kala	kala	kalo/j			
13	48	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
13	48	N-	----APN-	18178	ἄγγη	ἀγγη	αγγη	ἄγγος	a/)ggh	a)ggh	aggh	a/)ggoj			,
13	48	RA	----APN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
13	48	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
13	48	A-	----APN-	18179	σαπρὰ	σαπρα	σαπρα	σαπρός	sapra\	sapra	sapra	sapro/j			
13	48	D-	--------	8	ἔξω	ἐξω	εξω	ἔξω	e/)cw	e)cw	ecw	e/)cw			
13	48	V-	3AAI-P--	895617	ἔβαλον	ἐβαλον	εβαλον	βάλλω	e/)balon	e)balon	ebalon	ba/llw			.
13	49	D-	--------	8	οὕτως	οὑτως	ουτως	οὕτω(ς)	ou/(twj	ou(twj	outwj	ou/(twj			
13	49	V-	3FMI-S--	637057	ἔσται	ἐσται	εσται	εἰμί	e/)stai	e)stai	estai	ei)mi/			
13	49	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
13	49	RA	----DSF-	10	τῇ	τη	τη	ὁ	th~|	th	th	o(			
13	49	N-	----DSF-	13698	συντελείᾳ	συντελεια	συντελεια	συντέλεια	suntelei/a|	sunteleia	sunteleia	sunte/leia			
13	49	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
13	49	N-	----GSM-	9538	αἰῶνος	αἰωνος	αιωνος	αἰών	ai)w~noj	ai)wnoj	aiwnoj	ai)w/n			·
